ID,Name,Age,Gender,Income,Department,JoinDate,Rating,Remarks
7598,Charlie,22.0,Male,52550.87,Sales,2010-07-03,4.8,Excellent
7599,Bob,44.0,Female,71933.94,Marketing,2017-03-10,2.0,Poor
7600,Bob,35.0,Male,64999.05,HR,2017-06-05,1.9,
7601,Eva,,Other,41469.95,HR,2010-12-31,4.8,Average
7602,Eva,24.0,Other,37918.79,Sales,2010-07-15,3.4,
7603,Alice,30.0,Female,44282.74,HR,2018-06-14,3.9,Poor
7604,Alice,15.0,Other,73008.34,IT,2010-07-29,4.3,Average
7605,Alice,35.0,Female,49752.21,Sales,2010-05-15,1.3,Excellent
7606,Eva,37.0,Other,52720.8,Sales,2013-11-08,2.9,Excellent
7607,Alice,31.0,Other,37620.18,IT,2019-09-17,1.6,Good
7608,Alice,22.0,Male,50345.53,HR,2011-08-17,3.5,Average
7609,Charlie,33.0,Male,27204.57,Sales,2020-01-03,4.8,Poor
7610,Alice,36.0,Female,29198.45,Sales,2011-05-19,1.2,Good
7611,Bob,24.0,Male,51189.22,Sales,2011-04-22,2.1,Good
7612,Eva,37.0,Female,53452.74,HR,2013-08-13,5.0,Good
7613,David,34.0,,43722.57,Sales,2013-11-06,1.0,Excellent
7614,Charlie,27.0,Female,54766.04,HR,2011-03-20,1.6,
7615,Eva,25.0,Other,30610.1,Marketing,2017-06-24,1.3,Good
7616,Eva,28.0,Female,44777.78,IT,2015-12-11,4.1,Poor
7617,Bob,22.0,Male,40404.9,HR,2019-03-15,4.0,Excellent
7618,Alice,32.0,Female,48685.93,HR,2015-06-09,4.1,
7619,Bob,34.0,Male,45427.5,IT,2018-12-26,4.1,
7620,Alice,39.0,Other,83972.49,HR,2016-12-16,4.3,Good
7621,Alice,32.0,Male,35700.98,IT,2020-12-04,4.1,Good
7622,Eva,,Other,49927.02,Marketing,2019-12-27,2.9,Excellent
7623,Alice,27.0,Other,91810.2,Sales,2011-01-25,4.0,Good
7624,Charlie,23.0,Male,59164.69,IT,2015-10-12,3.4,
7625,Charlie,,Other,49408.46,IT,2020-11-09,2.5,
7626,Charlie,41.0,Male,62236.07,Sales,2015-05-17,4.3,
7627,Eva,35.0,Female,59456.0,Sales,2019-07-13,4.2,Poor
7628,Bob,33.0,Other,33441.73,HR,2015-06-26,1.7,Average
7629,David,15.0,Female,26762.89,HR,2017-01-11,1.1,Average
7630,Alice,32.0,Female,51450.14,HR,2010-09-02,2.3,Average
7631,David,19.0,Male,42809.4,Sales,2016-01-22,2.6,Poor
7632,Bob,19.0,Male,84107.67,Sales,2018-08-31,1.7,Good
7633,Bob,20.0,Other,66787.29,Sales,2012-08-12,4.4,Excellent
7634,Eva,,Male,66781.76,HR,2010-10-11,1.1,Poor
7635,Charlie,36.0,Female,14448.96,Sales,2020-08-28,2.9,Average
7636,Charlie,31.0,Female,41150.09,Sales,2015-03-27,1.2,Average
7637,Bob,22.0,Female,49844.64,Marketing,2011-12-12,3.1,Good
7638,Eva,25.0,Other,38972.89,IT,2013-02-21,2.9,Average
7639,Eva,33.0,Male,,IT,2014-05-10,4.1,Average
7640,Alice,35.0,Female,46144.77,Sales,2012-07-20,3.8,Excellent
7641,Charlie,31.0,Other,51867.76,HR,2018-12-06,4.4,Good
7642,Bob,20.0,Male,90593.01,Marketing,2011-10-17,3.2,
7643,David,,Male,39920.55,Marketing,2015-01-20,4.3,
7644,Charlie,49.0,Female,62684.81,IT,2013-09-02,3.9,Average
7645,Alice,20.0,Other,,Marketing,2020-01-29,4.1,Average
7646,Eva,32.0,Female,35072.87,Marketing,2012-04-01,3.4,Excellent
7647,Bob,46.0,Female,80186.22,Marketing,2016-02-23,3.9,
7648,Charlie,27.0,Other,53532.65,Sales,2010-10-12,2.6,Good
7649,David,44.0,Female,12571.12,IT,2014-06-05,1.3,Good
7650,Alice,24.0,Other,68326.97,IT,2018-09-16,2.7,Poor
7651,Alice,14.0,Other,25736.61,HR,2020-08-02,1.7,Poor
7652,Charlie,25.0,Female,71868.47,Sales,2018-12-25,3.5,Good
7653,David,23.0,Female,64600.44,Marketing,2010-04-25,2.1,Poor
7654,Alice,16.0,Male,34395.95,Sales,2012-08-21,4.8,Excellent
7655,Bob,26.0,Male,44148.89,Marketing,2012-01-23,2.1,Average
7656,Alice,37.0,Other,60267.48,Marketing,2015-04-16,1.4,Good
7657,David,25.0,Other,41675.8,HR,2018-01-20,4.5,
7658,Eva,26.0,,76101.57,HR,2016-12-28,2.7,
7659,Eva,40.0,Male,63720.38,HR,2017-10-09,2.4,Good
7660,Charlie,24.0,Female,27578.67,Marketing,2020-08-25,4.5,Poor
7661,David,34.0,Female,47368.73,Marketing,2010-11-27,3.6,Poor
7662,Alice,16.0,Male,57796.04,Sales,2018-05-02,3.1,Good
7663,Alice,22.0,Female,38306.02,IT,2018-12-20,2.3,Good
7664,Eva,28.0,Female,66375.14,Marketing,2020-05-12,2.2,Good
7665,Eva,39.0,Female,59217.6,Sales,2020-10-02,3.3,Excellent
7666,Bob,22.0,Male,60773.46,Sales,2011-10-29,3.0,
7667,Eva,22.0,Other,45274.58,Marketing,2019-04-10,2.1,Excellent
7668,Bob,32.0,Female,34718.48,Marketing,2016-05-01,1.7,Excellent
7669,Alice,33.0,Female,68263.58,HR,2019-03-15,4.3,
7670,Bob,21.0,Other,76406.04,HR,2011-08-05,3.8,Excellent
7671,Bob,25.0,Female,65497.52,HR,2011-11-22,5.0,
7672,Charlie,38.0,Female,63367.54,Sales,2016-12-03,3.1,Poor
7673,Eva,20.0,Other,50936.66,HR,2014-08-31,5.0,
7674,Bob,32.0,Male,39372.4,Marketing,2018-06-05,2.8,Good
7675,Alice,25.0,Male,61124.23,HR,2017-05-15,3.1,Good
7676,David,,Female,40595.14,Marketing,2012-02-10,1.8,Good
7677,Bob,34.0,Female,65028.95,Marketing,2013-03-10,1.6,Excellent
7678,Eva,37.0,Other,54080.9,IT,2010-10-09,4.8,Average
7679,Charlie,25.0,Other,27848.04,IT,2016-05-26,4.9,Poor
7680,Alice,36.0,Female,50839.88,HR,2016-03-02,3.2,Excellent
7681,Charlie,36.0,Female,31353.2,Marketing,2014-09-13,2.1,Good
7682,David,34.0,Male,29140.43,IT,2014-05-02,4.8,
7683,Bob,27.0,Male,16766.94,Sales,2018-01-30,4.2,Good
7684,Bob,31.0,Male,29772.58,IT,2016-07-07,1.7,
7685,Eva,15.0,Male,32160.46,HR,2020-03-08,2.2,Poor
7686,Bob,44.0,,69072.4,Sales,2016-09-16,1.0,Good
7687,Alice,25.0,Male,58606.91,Sales,2013-06-10,3.3,
7688,David,27.0,Male,79987.7,Marketing,2014-10-04,3.1,Good
7689,Charlie,19.0,Female,47076.42,Marketing,2010-02-01,1.7,Good
7690,David,35.0,Male,,Marketing,2020-07-27,2.4,
7691,Bob,34.0,Female,49867.33,Marketing,2010-07-11,4.8,Average
7692,Charlie,27.0,Female,43628.59,IT,2011-02-11,3.6,
7693,Eva,11.0,Male,56346.39,HR,2017-04-04,4.5,Excellent
7694,David,24.0,Male,28640.83,HR,2020-10-03,4.4,Poor
7695,Charlie,33.0,Female,50715.34,Marketing,2014-05-26,4.7,Poor
7696,Charlie,32.0,Other,70217.67,IT,2019-03-24,1.2,Average
7697,Charlie,29.0,Female,70447.56,IT,2015-09-14,2.0,Good
7698,Alice,26.0,Other,67848.05,IT,2020-11-13,2.7,Poor
7699,David,17.0,,58267.53,HR,2013-05-28,3.6,Average
7700,Charlie,37.0,Male,64101.39,Marketing,2020-05-10,3.4,Excellent
7701,David,18.0,Male,49419.71,IT,2014-06-30,2.0,Poor
7702,Charlie,28.0,Male,56310.27,IT,2015-07-17,1.8,Excellent
7703,Eva,21.0,Male,48067.12,Marketing,2016-07-07,2.7,
7704,Eva,37.0,Female,41796.99,IT,2018-05-26,2.0,Poor
7705,Eva,34.0,Other,53856.14,HR,2012-12-11,4.9,Poor
7706,Bob,27.0,Female,75512.62,Sales,2010-01-17,4.9,Good
7707,Charlie,35.0,,54181.65,HR,2012-05-03,1.5,Excellent
7708,Bob,18.0,Female,57247.06,Marketing,2015-08-19,3.8,
7709,David,,Other,61660.2,Marketing,2016-02-06,1.9,Average
7710,Bob,21.0,Male,54838.07,HR,2015-08-13,3.9,
7711,David,38.0,Other,46697.82,Sales,2013-07-25,4.1,Poor
7712,David,32.0,Male,61713.38,Marketing,2017-07-04,1.2,Excellent
7713,David,35.0,Other,39011.31,Marketing,2015-01-02,3.8,Poor
7714,Bob,25.0,,,HR,2010-06-16,4.6,Average
7715,Charlie,35.0,Other,68901.86,Sales,2019-02-05,1.9,Average
7716,Bob,21.0,Female,49290.48,Sales,2013-07-21,1.5,Poor
7717,Charlie,22.0,Female,40069.12,Sales,2014-06-05,3.3,Poor
7718,Charlie,28.0,Male,82014.78,Marketing,2010-01-27,3.1,Poor
7719,David,22.0,Other,39474.49,Sales,2010-04-28,4.5,Excellent
7720,Bob,35.0,Female,45579.01,HR,2017-08-18,2.8,Good
7721,Charlie,26.0,Other,19860.26,Marketing,2016-07-27,2.7,Average
7722,Eva,21.0,Male,70629.13,Sales,2016-02-21,3.9,Excellent
7723,Charlie,20.0,Male,28464.69,IT,2017-05-24,1.3,Average
7724,Eva,35.0,Other,57314.84,Sales,2013-07-20,1.2,Poor
7725,Bob,9.0,Female,54562.82,Sales,2010-11-13,3.0,Average
7726,Bob,21.0,Female,48828.93,Marketing,2013-11-26,1.4,
7727,Bob,41.0,Female,41867.28,HR,2017-09-03,4.8,Average
7728,Charlie,,Other,56609.62,IT,2019-11-10,3.6,
7729,Alice,35.0,Female,76141.07,Marketing,2014-09-16,4.0,Excellent
7730,Charlie,33.0,Female,46206.85,Sales,2012-12-07,1.9,Excellent
7731,Charlie,28.0,Female,25166.37,Marketing,2012-11-05,3.0,
7732,David,16.0,Male,22830.09,Marketing,2014-02-02,1.5,Average
7733,David,19.0,Female,47176.25,IT,2015-04-29,1.8,Excellent
7734,Charlie,19.0,Other,43154.09,Sales,2020-05-04,3.3,Average
7735,Eva,33.0,Other,47432.75,Marketing,2013-07-30,2.1,Good
7736,David,35.0,Female,54290.34,HR,2015-08-24,4.7,Good
7737,Charlie,22.0,Other,42745.62,IT,2013-10-03,5.0,
7738,Alice,29.0,Other,,Marketing,2011-01-02,1.0,
7739,Eva,30.0,Female,55736.74,IT,2010-08-16,4.0,Average
7740,Bob,30.0,Male,63529.25,Marketing,2014-07-10,1.5,Good
7741,Charlie,23.0,,47653.94,Marketing,2019-06-07,3.3,Good
7742,Charlie,43.0,Other,,Marketing,2012-09-29,1.9,
7743,Eva,35.0,Other,41092.83,HR,2020-08-25,4.9,Poor
7744,David,30.0,Female,51129.02,HR,2012-01-06,4.5,Average
7745,David,25.0,Other,27141.03,HR,2019-11-22,3.4,Average
7746,David,23.0,Male,25900.6,Marketing,2019-11-21,1.7,Excellent
7747,Bob,33.0,Female,40697.85,HR,2019-07-09,4.1,
7748,Eva,26.0,Other,35804.38,IT,2019-07-12,3.1,Excellent
7749,Eva,31.0,Male,40704.59,HR,2017-02-18,3.4,Poor
7750,David,14.0,Other,44951.59,IT,2018-07-29,3.9,Excellent
7751,David,25.0,Male,45664.44,Sales,2012-05-16,2.7,Poor
7752,Alice,29.0,,62189.29,Sales,2011-10-22,1.0,Excellent
7753,Alice,37.0,Female,61594.72,HR,2018-07-21,2.5,
7754,Charlie,22.0,Other,49570.49,HR,2018-10-27,2.7,Poor
7755,Charlie,18.0,Female,79777.95,IT,2015-02-03,2.5,Average
7756,Eva,33.0,Male,43001.29,Marketing,2017-05-27,4.3,
7757,Eva,29.0,Male,62485.24,IT,2014-08-12,2.3,
7758,Bob,16.0,Other,57584.86,Sales,2016-01-29,2.7,Good
7759,Bob,16.0,Female,46740.44,Marketing,2016-06-23,1.2,Average
7760,Alice,24.0,Female,48050.65,IT,2020-03-21,3.9,Excellent
7761,Charlie,29.0,,43382.94,HR,2011-09-08,1.9,
7762,Alice,41.0,Male,61379.65,Sales,2011-05-04,1.9,Excellent
7763,Alice,21.0,Other,68731.94,Sales,2011-10-13,3.3,
7764,Charlie,34.0,Male,50548.67,HR,2014-07-14,4.9,Average
7765,Bob,14.0,Male,21989.17,IT,2015-06-03,2.6,
7766,Charlie,32.0,Female,58192.85,HR,2014-04-22,2.3,Excellent
7767,David,42.0,Female,47313.77,IT,2017-06-24,1.1,Excellent
7768,David,31.0,Female,34173.86,Sales,2015-12-12,4.1,Average
7769,David,24.0,Male,51129.32,HR,2019-03-04,2.0,
7770,Eva,39.0,Other,44781.56,Sales,2013-05-20,4.1,Poor
7771,Bob,32.0,Other,33553.2,Sales,2011-12-07,2.1,
7772,Bob,31.0,Male,46681.27,Marketing,2019-07-31,1.1,Poor
7773,Eva,21.0,Other,71165.36,HR,2011-04-04,3.0,Good
7774,Alice,32.0,Male,52126.62,Sales,2019-11-14,4.6,Good
7775,David,24.0,Other,50386.11,IT,2020-12-14,1.8,
7776,David,32.0,Male,56700.88,HR,2020-06-21,1.6,Excellent
7777,Alice,30.0,Female,53531.72,IT,2014-08-08,1.7,Average
7778,Charlie,38.0,Other,45789.2,IT,2019-03-18,3.8,Good
7779,Charlie,25.0,Female,52925.74,IT,2013-03-11,2.5,Excellent
7780,Bob,28.0,Female,51261.81,HR,2011-11-08,2.0,Average
7781,Eva,36.0,Other,17786.67,IT,2020-12-12,2.4,
7782,Bob,28.0,Male,57938.13,HR,2013-11-12,2.2,Excellent
7783,Charlie,29.0,,50674.57,Marketing,2017-05-17,3.2,Poor
7784,Alice,26.0,Female,58121.25,IT,2010-06-27,1.5,
7785,Bob,28.0,Male,49713.81,HR,2013-01-13,3.0,Good
7786,David,35.0,Male,44738.42,IT,2018-12-21,2.2,
7787,David,44.0,Other,35694.81,Sales,2019-12-01,4.7,
7788,Alice,16.0,,52417.63,IT,2013-09-20,2.7,Average
7789,Charlie,19.0,Male,52356.87,Sales,2019-06-23,1.4,Good
7790,David,28.0,Female,70246.48,Sales,2013-04-04,4.7,Average
7791,David,30.0,Male,42755.29,IT,2011-06-20,4.8,
7792,Eva,28.0,Other,66147.65,IT,2019-11-11,1.7,Excellent
7793,Bob,25.0,Female,61919.94,Sales,2020-10-07,4.3,Poor
7794,Charlie,20.0,Female,38460.37,Marketing,2014-08-23,4.4,Poor
7795,Bob,25.0,Other,29251.16,HR,2020-09-15,2.4,Average
7796,Charlie,36.0,,65220.13,IT,2019-01-07,1.6,Excellent
7797,David,30.0,Male,56888.57,Sales,2014-06-26,4.2,Poor
7798,Eva,35.0,Other,62309.36,HR,2017-12-15,1.1,Excellent
7799,Bob,20.0,Female,52231.14,IT,2016-07-03,3.5,Average
7800,David,41.0,Other,34662.41,HR,2011-08-24,2.4,Good
7801,Charlie,25.0,,,Sales,2011-11-01,3.4,Excellent
7802,Bob,33.0,Male,59770.67,IT,2020-01-20,4.2,Excellent
7803,Bob,28.0,Other,16607.58,Marketing,2019-07-18,4.3,Good
7804,David,25.0,Female,57196.08,HR,2013-03-02,5.0,
7805,Bob,33.0,Male,62428.05,IT,2017-09-20,3.6,
7806,Eva,34.0,Male,63976.66,HR,2018-11-25,1.9,
7807,Eva,51.0,Male,56856.9,HR,2015-07-19,2.1,Average
7808,David,35.0,Female,43686.68,IT,2020-11-20,2.7,
7809,Charlie,34.0,Female,49023.59,IT,2012-04-02,4.4,Average
7810,David,39.0,Male,27838.49,IT,2016-05-25,2.5,Good
7811,Eva,34.0,Male,65758.65,Sales,2020-02-16,3.8,Excellent
7812,Alice,29.0,Male,61875.26,IT,2019-05-14,1.2,Poor
7813,Alice,,Male,44986.63,HR,2019-03-13,2.7,Poor
7814,Bob,36.0,,58949.12,IT,2019-05-29,1.7,Average
7815,Bob,41.0,Female,59314.35,Sales,2018-08-21,4.8,Average
7816,Alice,17.0,Other,33539.44,Sales,2016-04-03,4.2,Excellent
7817,Eva,14.0,Other,,IT,2016-10-21,1.6,Good
7818,Bob,40.0,Other,37409.41,HR,2019-01-24,2.6,Excellent
7819,David,23.0,Female,18197.49,Sales,2016-10-28,1.3,
7820,David,16.0,Other,56034.36,HR,2012-12-25,4.0,Excellent
7821,Eva,15.0,Other,55054.38,Marketing,2020-03-20,1.8,Average
7822,Bob,44.0,Other,44076.27,Sales,2017-07-26,4.2,Poor
7823,David,37.0,Other,53150.27,Marketing,2015-12-02,1.3,Excellent
7824,Bob,23.0,Male,38230.86,Sales,2020-09-29,3.3,Good
7825,Bob,23.0,Female,24393.45,HR,2016-02-15,3.4,Poor
7826,David,30.0,Other,64629.69,Marketing,2015-07-08,2.3,Good
7827,Alice,36.0,Male,54579.3,HR,2015-01-02,1.7,Good
7828,David,27.0,Other,44428.01,Sales,2014-06-08,2.3,Average
7829,Eva,23.0,Other,76178.48,HR,2018-01-02,3.0,Good
7830,Charlie,39.0,Other,,Marketing,2016-05-12,4.9,
7831,David,29.0,Other,58887.92,IT,2012-07-29,2.8,
7832,Bob,28.0,Other,35306.92,IT,2014-06-24,1.8,Excellent
7833,Bob,34.0,Male,16902.02,Sales,2013-08-18,1.1,Average
7834,David,12.0,Other,59217.27,IT,2018-01-11,1.0,Average
7835,Charlie,33.0,Male,58766.45,Sales,2012-02-25,2.7,
7836,David,33.0,Other,78718.96,HR,2017-07-20,2.2,Average
7837,Charlie,18.0,,33131.39,HR,2020-10-11,1.5,Average
7838,Charlie,14.0,Male,24838.58,Marketing,2015-06-17,1.7,Poor
7839,Eva,25.0,Other,40789.76,Marketing,2018-02-09,2.4,Poor
7840,Bob,31.0,Male,58308.99,IT,2018-05-17,3.7,Poor
7841,Bob,32.0,Other,17156.17,HR,2018-03-27,3.4,
7842,Charlie,43.0,Other,51195.74,Marketing,2014-04-19,1.3,
7843,Bob,31.0,Male,43066.06,IT,2020-01-11,1.6,Average
7844,Alice,,Other,44011.53,Sales,2020-03-03,4.6,
7845,Charlie,27.0,Other,36842.0,Marketing,2017-03-16,1.3,
7846,Bob,19.0,Other,66653.3,Marketing,2012-01-25,1.8,Average
7847,Alice,,Other,26083.49,IT,2014-08-02,2.3,Average
7848,Eva,41.0,Other,64224.66,Marketing,2020-04-15,1.9,Excellent
7849,Bob,33.0,Other,,IT,2011-04-25,2.2,Excellent
7850,Alice,,Male,42827.02,Marketing,2015-07-25,3.9,Average
7851,David,,Female,73116.44,HR,2019-07-30,1.4,Good
7852,David,23.0,Other,21681.2,HR,2010-01-17,2.4,Good
7853,Alice,7.0,Male,64983.87,HR,2010-02-16,3.4,
7854,Charlie,20.0,Female,33489.02,Marketing,2015-09-09,1.2,
7855,Charlie,33.0,Male,43130.52,IT,2020-12-24,1.2,Average
7856,Bob,36.0,Female,54673.28,HR,2011-01-27,3.0,Poor
7857,David,43.0,Female,65695.6,Sales,2012-11-29,4.6,Good
7858,Charlie,32.0,Female,,Marketing,2020-05-10,2.8,Poor
7859,Charlie,40.0,Male,58557.23,IT,2012-07-04,2.6,
7860,David,35.0,Female,43417.6,Marketing,2020-09-20,1.0,Good
7861,Eva,37.0,Other,,IT,2015-02-20,3.9,Poor
7862,Charlie,38.0,Other,25331.59,IT,2014-08-19,1.7,Average
7863,Alice,33.0,Female,44304.27,Marketing,2010-10-11,3.8,Poor
7864,Bob,38.0,Female,,Sales,2015-10-08,2.4,
7865,Charlie,24.0,Other,31664.63,Sales,2018-03-25,1.2,Good
7866,Charlie,10.0,Male,42695.33,Marketing,2020-09-24,2.3,Good
7867,Eva,35.0,Male,46433.82,HR,2012-10-04,3.6,Good
7868,Alice,32.0,Other,41772.5,HR,2019-04-25,4.1,Average
7869,Bob,22.0,Male,51040.49,IT,2015-05-28,3.5,Good
7870,Charlie,19.0,Male,75276.43,HR,2014-10-16,3.8,Poor
7871,Bob,31.0,Female,39939.12,Marketing,2019-02-17,1.9,Excellent
7872,David,35.0,Male,36597.03,Marketing,2019-04-19,4.9,Excellent
7873,Charlie,34.0,Other,,Sales,2018-06-23,1.9,Average
7874,Charlie,21.0,Male,8199.13,HR,2013-10-09,1.7,Poor
7875,David,23.0,Female,40478.8,HR,2015-01-07,2.0,Average
7876,Eva,35.0,Other,76720.81,IT,2012-01-21,4.9,Excellent
7877,Charlie,30.0,Other,51049.35,Marketing,2018-07-23,1.3,Good
7878,Bob,38.0,Other,43935.1,Marketing,2020-07-20,4.1,Excellent
7879,Alice,27.0,Female,57884.44,Marketing,2020-04-13,1.4,Excellent
7880,Bob,35.0,Other,43552.7,Sales,2019-03-31,4.1,Excellent
7881,Eva,29.0,Female,68576.93,Sales,2016-06-24,2.1,Average
7882,Alice,24.0,Female,48124.97,Sales,2011-12-22,3.9,
7883,Bob,37.0,Male,70981.12,Marketing,2012-12-04,1.2,Average
7884,Bob,22.0,Other,53939.19,Marketing,2020-09-16,2.3,
7885,David,30.0,Male,,HR,2016-08-06,2.9,Average
7886,Eva,31.0,Male,47715.01,Marketing,2017-09-10,1.1,Excellent
7887,David,29.0,Female,64537.97,Marketing,2014-01-24,1.7,Good
7888,Alice,37.0,Male,75449.1,Sales,2010-01-07,1.7,Poor
7889,David,34.0,Male,58051.89,HR,2013-07-06,2.9,
7890,Eva,33.0,Male,47280.76,Marketing,2015-11-06,1.5,Average
7891,Charlie,30.0,Other,64622.26,IT,2012-07-31,4.9,Good
7892,Charlie,44.0,Male,42935.47,Sales,2018-12-05,4.5,Poor
7893,Alice,41.0,Female,71254.37,IT,2016-11-07,1.9,Good
7894,Charlie,37.0,Other,42387.76,HR,2011-06-26,1.9,
7895,David,36.0,Female,48910.68,Sales,2019-10-29,4.8,
7896,Alice,,Other,,HR,2013-10-15,2.2,Poor
7897,Eva,29.0,Other,19342.41,Marketing,2012-09-07,2.7,Poor
7898,Alice,35.0,Other,54722.72,Sales,2011-01-04,3.8,
7899,Alice,38.0,Female,52388.77,HR,2013-05-08,2.4,
7900,Bob,37.0,Male,43023.85,HR,2012-10-27,4.6,Excellent
7901,Bob,34.0,Other,45136.21,HR,2011-11-10,3.4,Poor
7902,Alice,46.0,Female,37323.8,IT,2016-08-30,3.3,Poor
7903,Charlie,28.0,Other,35573.35,Sales,2011-11-14,3.2,
7904,Bob,38.0,Male,43778.44,HR,2011-01-31,1.4,Average
7905,Eva,37.0,Other,35062.03,Sales,2011-06-24,4.2,Excellent
7906,David,,Female,57653.07,Marketing,2017-04-21,3.3,Average
7907,Bob,33.0,Other,39211.15,Marketing,2013-03-16,1.2,
7908,Alice,33.0,Female,61977.18,HR,2013-07-31,4.4,Excellent
7909,Charlie,24.0,Male,35803.19,Sales,2018-09-06,3.9,Excellent
7910,David,33.0,Male,30675.71,HR,2017-03-20,2.2,
7911,Bob,35.0,Other,46713.15,HR,2020-01-24,2.1,Good
7912,Charlie,32.0,Male,32637.22,IT,2014-03-11,3.0,Good
7913,Charlie,15.0,Female,47944.99,Sales,2014-02-06,1.0,Poor
7914,Charlie,,Other,38166.98,IT,2020-06-10,4.2,
7915,Alice,23.0,Female,31083.06,HR,2017-07-20,4.8,
7916,Eva,29.0,,31275.66,IT,2018-10-24,2.8,Average
7917,Charlie,23.0,Female,67606.25,IT,2011-07-30,3.1,
7918,David,35.0,Other,60515.35,IT,2017-12-16,4.2,Good
7919,Bob,39.0,Female,30344.88,Marketing,2012-06-03,2.1,
7920,David,40.0,Female,38106.97,Marketing,2012-06-23,3.0,Average
7921,Alice,32.0,Other,72293.41,IT,2011-05-18,1.4,Poor
7922,Alice,38.0,Female,49562.18,Sales,2018-03-04,3.8,Excellent
7923,David,25.0,Male,44851.59,Marketing,2010-02-19,4.2,Poor
7924,Eva,28.0,Female,51611.09,IT,2019-11-03,1.3,Average
7925,Alice,20.0,Other,53954.0,HR,2015-06-17,4.5,
7926,Alice,39.0,Male,49838.36,Marketing,2010-08-13,2.5,Good
7927,David,45.0,Male,37960.58,HR,2015-10-31,4.7,
7928,Alice,27.0,Female,20172.67,IT,2016-02-08,4.6,Excellent
7929,Eva,,Female,49699.18,IT,2011-06-06,4.2,Good
7930,Eva,22.0,Female,22259.03,IT,2012-06-21,4.3,Poor
7931,Eva,24.0,Male,,HR,2019-05-25,2.2,Average
7932,Bob,19.0,Male,40170.84,Marketing,2018-02-23,2.5,Poor
7933,Eva,21.0,Male,39125.1,IT,2010-08-23,2.0,Excellent
7934,Eva,31.0,Other,56365.85,Sales,2017-11-09,2.4,Excellent
7935,Bob,35.0,Other,46800.36,IT,2019-04-21,3.2,
7936,Charlie,13.0,Female,57100.13,Marketing,2014-01-30,4.5,
7937,Alice,25.0,Other,23047.76,Marketing,2019-08-20,3.2,
7938,Eva,30.0,Other,61349.29,Sales,2014-11-04,3.8,Excellent
7939,Alice,21.0,Female,63799.38,IT,2012-01-17,1.5,Good
7940,David,,Female,,Marketing,2017-02-06,4.8,Poor
7941,Alice,29.0,Male,79037.52,Marketing,2010-02-12,3.3,
7942,Bob,26.0,Male,60127.73,Marketing,2011-01-17,4.1,Average
7943,Alice,23.0,Female,49488.14,HR,2013-03-02,5.0,Average
7944,Alice,32.0,Female,71479.44,Marketing,2011-02-07,4.4,Good
7945,Alice,23.0,Other,51262.03,Marketing,2020-02-14,3.0,
7946,Charlie,16.0,Other,36148.13,HR,2019-06-04,4.5,
7947,Charlie,30.0,Other,62166.94,IT,2010-02-23,3.6,Good
7948,David,20.0,Female,72701.02,Sales,2011-10-16,3.9,Poor
7949,Bob,16.0,Female,26986.64,HR,2015-04-14,3.5,
7950,Alice,31.0,,43050.9,HR,2017-02-21,2.2,Poor
7951,Alice,28.0,Other,42360.24,HR,2012-02-18,2.3,Excellent
7952,Alice,23.0,Male,308686.69999999995,Marketing,2010-06-08,3.2,Average
7953,Alice,31.0,Female,45767.73,IT,2018-03-29,4.5,
7954,Charlie,33.0,Other,38263.25,IT,2010-05-18,2.8,Average
7955,David,31.0,Male,56314.46,IT,2011-06-17,3.2,Good
7956,Eva,31.0,Female,57409.5,Sales,2012-06-15,2.5,Excellent
7957,Bob,17.0,Male,52082.95,IT,2016-04-20,1.1,
7958,Alice,40.0,Other,53165.41,Sales,2019-03-28,3.6,
7959,David,34.0,Male,72570.85,Marketing,2017-08-14,3.3,Poor
7960,Eva,22.0,Male,80225.74,IT,2011-12-16,4.9,Average
7961,David,29.0,Female,59130.51,Sales,2020-02-08,3.0,Excellent
7962,Charlie,31.0,Other,42407.67,Marketing,2018-08-12,3.1,Poor
7963,Eva,29.0,Male,54193.24,Marketing,2017-01-23,2.1,Excellent
7964,David,44.0,Female,50463.04,Sales,2016-05-13,1.4,Excellent
7965,Charlie,14.0,Other,60238.55,Marketing,2011-02-25,3.8,Good
7966,David,18.0,Female,36725.56,Marketing,2018-05-03,4.2,Good
7967,David,11.0,Other,61181.74,IT,2015-04-18,4.5,Poor
7968,Eva,30.0,Female,51230.9,Sales,2015-06-01,2.6,Poor
7969,Charlie,34.0,Female,48730.22,Marketing,2015-10-06,3.8,Poor
7970,Alice,32.0,Female,49325.55,HR,2011-07-23,2.1,Excellent
7971,Bob,27.0,Male,70216.77,HR,2010-03-10,2.0,
7972,Eva,33.0,Male,91031.81,Marketing,2018-12-14,5.0,Good
7973,Charlie,27.0,Female,51772.8,IT,2013-03-21,4.4,
7974,David,35.0,Other,39027.4,HR,2011-12-21,2.0,Average
7975,Charlie,38.0,,49825.35,IT,2010-07-07,2.7,Good
7976,Bob,22.0,Male,54633.83,Marketing,2014-08-14,3.3,Average
7977,Bob,27.0,Other,52423.45,Sales,2018-07-16,1.1,Average
7978,Alice,28.0,Male,52545.48,Marketing,2018-03-01,4.8,Poor
7979,Alice,41.0,Female,47346.16,Marketing,2019-10-12,1.4,Excellent
7980,Bob,23.0,Male,70221.63,HR,2014-10-10,4.3,
7981,Eva,38.0,Male,45953.0,Sales,2016-04-09,4.9,Average
7982,Eva,18.0,Male,62072.17,IT,2010-06-29,3.8,Poor
